DATE,BAMLEMCBPITRIV
2018-06-19,383.88
2018-06-20,384.09
2018-06-21,384.44
2018-06-22,384.97
2018-06-25,385.21
2018-06-26,385.02
2018-06-27,385.21
2018-06-28,384.81
2018-06-29,384.9
2018-06-30,384.95
2018-07-02,384.74
2018-07-03,384.91
2018-07-04,384.96
2018-07-05,385.18
2018-07-06,385.56
2018-07-09,386.08
2018-07-10,386.22
2018-07-11,386.22
2018-07-12,386.29
2018-07-13,386.78
2018-07-16,387.1
2018-07-17,387.05
2018-07-18,387.2
2018-07-19,387.35
2018-07-20,387.71
2018-07-23,387.73
2018-07-24,387.8
2018-07-25,388.23
2018-07-26,388.64
2018-07-27,388.99
2018-07-30,389.02
2018-07-31,389.06
2018-08-01,388.47
2018-08-02,387.98
2018-08-03,388.43
2018-08-06,388.62
2018-08-07,388.31
2018-08-08,387.91
2018-08-09,387.51
2018-08-10,387.12
2018-08-13,385.64
2018-08-14,385.76
2018-08-15,385.9
2018-08-16,386.55
2018-08-17,386.71
2018-08-20,387.01
2018-08-21,387.25
2018-08-22,387.34
2018-08-23,387.31
2018-08-24,387.13
2018-08-27,387.31
2018-08-28,387.26
2018-08-29,387.01
2018-08-30,386.73
2018-08-31,386.56
2018-09-03,386.7
2018-09-04,385.79
2018-09-05,385.74
2018-09-06,386.19
2018-09-07,386.21
2018-09-10,385.96
2018-09-11,385.59
2018-09-12,385.78
2018-09-13,386.3
2018-09-14,386.61
2018-09-17,386.83
2018-09-18,386.65
2018-09-19,386.49
2018-09-20,387.08
2018-09-21,387.6
2018-09-24,387.89
2018-09-25,387.74
2018-09-26,388.32
2018-09-27,389.14
2018-09-28,389.24
2018-09-30,389.34
2018-10-01,389.24
2018-10-02,389.63
2018-10-03,389.34
2018-10-04,388.0
2018-10-05,387.71
2018-10-08,387.88
2018-10-09,387.83
2018-10-10,387.74
2018-10-11,387.95
2018-10-12,388.26
2018-10-15,388.51
2018-10-16,388.72
2018-10-17,388.81
2018-10-18,388.33
2018-10-19,388.17
2018-10-22,387.98
2018-10-23,387.92
2018-10-24,388.03
2018-10-25,387.69
2018-10-26,387.79
2018-10-29,387.64
2018-10-30,386.74
2018-10-31,386.34
2018-11-01,386.4
2018-11-02,386.58
2018-11-05,386.79
2018-11-06,386.92
2018-11-07,387.27
2018-11-08,386.97
2018-11-09,386.88
2018-11-12,387.03
2018-11-13,386.74
2018-11-14,386.53
2018-11-15,386.12
2018-11-16,386.13
2018-11-19,386.03
2018-11-20,385.22
2018-11-21,385.02
2018-11-22,385.08
2018-11-23,385.04
2018-11-26,384.85
2018-11-27,384.4
2018-11-28,384.74
2018-11-29,385.36
2018-11-30,385.41
2018-12-03,386.71
2018-12-04,387.1
2018-12-05,387.09
2018-12-06,386.89
2018-12-07,387.36
2018-12-10,387.43
2018-12-11,387.49
2018-12-12,387.99
2018-12-13,388.4
2018-12-14,388.57
2018-12-17,389.14
2018-12-18,389.37
2018-12-19,389.43
2018-12-20,389.26
2018-12-21,388.87
2018-12-24,389.11
2018-12-26,389.28
2018-12-27,389.38
2018-12-28,389.43
2018-12-31,389.79
2019-01-02,390.22
2019-01-03,390.89
2019-01-04,391.48
2019-01-07,392.31
2019-01-08,392.46
2019-01-09,393.01
2019-01-10,393.14
2019-01-11,393.36
2019-01-14,393.64
2019-01-15,393.97
2019-01-16,394.48
2019-01-17,394.99
2019-01-18,395.44
2019-01-21,395.62
2019-01-22,395.99
2019-01-23,396.4
2019-01-24,397.06
2019-01-25,397.24
2019-01-28,397.54
2019-01-29,397.47
2019-01-30,397.47
2019-01-31,398.99
2019-02-01,399.6
2019-02-04,399.7
2019-02-05,400.41
2019-02-06,400.66
2019-02-07,400.49
2019-02-08,400.62
2019-02-11,400.62
2019-02-12,400.73
2019-02-13,400.8
2019-02-14,401.05
2019-02-15,401.35
2019-02-18,401.52
2019-02-19,401.83
2019-02-20,402.08
2019-02-21,401.65
2019-02-22,401.94
2019-02-25,402.33
2019-02-26,402.74
2019-02-27,402.78
2019-02-28,402.93
2019-03-01,402.47
2019-03-04,402.73
2019-03-05,402.88
2019-03-06,403.34
2019-03-07,403.55
2019-03-08,403.48
2019-03-11,404.04
2019-03-12,404.69
2019-03-13,404.98
2019-03-14,405.19
2019-03-15,405.73
2019-03-18,406.36
2019-03-19,406.64
2019-03-20,406.91
2019-03-21,408.03
2019-03-22,408.43
2019-03-25,408.65
2019-03-26,409.03
2019-03-27,409.31
2019-03-28,409.12
2019-03-29,409.25
2019-03-31,409.3
2019-04-01,409.14
2019-04-02,409.23
2019-04-03,409.18
2019-04-04,409.37
2019-04-05,409.52
2019-04-08,409.73
2019-04-09,409.91
2019-04-10,410.22
2019-04-11,410.13
2019-04-12,409.66
2019-04-15,409.64
2019-04-16,409.66
2019-04-17,409.77
2019-04-18,410.2
2019-04-22,410.24
2019-04-23,410.53
2019-04-24,410.96
2019-04-25,410.78
2019-04-26,411.21
2019-04-29,411.4
2019-04-30,411.71
2019-05-01,411.87
2019-05-02,411.41
2019-05-03,411.77
2019-05-06,411.99
2019-05-07,412.18
2019-05-08,412.14
2019-05-09,412.08
2019-05-10,412.02
2019-05-13,412.18
2019-05-14,412.06
2019-05-15,412.29
2019-05-16,412.52
2019-05-17,412.39
2019-05-20,412.3
2019-05-21,412.57
2019-05-22,412.77
2019-05-23,413.03
2019-05-24,413.24
2019-05-27,413.41
2019-05-28,413.73
2019-05-29,413.83
2019-05-30,413.81
2019-05-31,414.26
2019-06-03,414.93
2019-06-04,414.99
2019-06-05,415.44
2019-06-06,415.51
2019-06-07,415.7
2019-06-10,416.38
2019-06-11,416.77
2019-06-12,417.12
2019-06-13,417.41
2019-06-14,417.49
2019-06-17,417.39
2019-06-18,418.44
2019-06-19,418.85
2019-06-20,420.77
2019-06-21,420.28
2019-06-24,420.62
2019-06-25,420.8
2019-06-26,420.69
2019-06-27,421.07
2019-06-28,421.67
2019-06-30,421.78
2019-07-01,422.25
2019-07-02,422.94
2019-07-03,423.59
2019-07-04,423.68
2019-07-05,423.39
2019-07-08,423.4
2019-07-09,423.04
2019-07-10,422.79
2019-07-11,423.16
2019-07-12,422.97
2019-07-15,423.34
2019-07-16,423.32
2019-07-17,423.28
2019-07-18,423.47
2019-07-19,423.56
2019-07-22,423.67
2019-07-23,423.77
2019-07-24,424.21
2019-07-25,424.58
2019-07-26,424.39
2019-07-29,424.94
2019-07-30,424.99
2019-07-31,425.44
2019-08-01,425.72
2019-08-02,426.02
2019-08-05,426.26
2019-08-06,426.03
2019-08-07,427.01
2019-08-08,427.31
2019-08-09,427.55
2019-08-12,426.54
2019-08-13,426.31
2019-08-14,425.97
2019-08-15,426.48
2019-08-16,427.0
2019-08-19,426.6
2019-08-20,427.11
2019-08-21,427.32
2019-08-22,427.35
2019-08-23,427.39
2019-08-26,428.06
2019-08-27,428.16
2019-08-28,428.29
2019-08-29,428.09
2019-08-30,428.26
2019-08-31,428.31
2019-09-02,428.42
2019-09-03,428.84
2019-09-04,429.32
2019-09-05,429.06
2019-09-06,428.91
2019-09-09,428.86
2019-09-10,428.45
2019-09-11,427.98
2019-09-12,428.38
2019-09-13,427.49
2019-09-16,427.56
2019-09-17,427.78
2019-09-18,428.45
2019-09-19,428.66
2019-09-20,429.02
2019-09-23,429.7
2019-09-24,429.63
2019-09-25,429.2
2019-09-26,429.25
2019-09-27,429.33
2019-09-30,429.52
2019-10-01,429.57
2019-10-02,429.93
2019-10-03,430.55
2019-10-04,431.4
2019-10-07,431.52
2019-10-08,431.29
2019-10-09,431.23
2019-10-10,430.87
2019-10-11,430.51
2019-10-14,430.67
2019-10-15,430.82
2019-10-16,430.78
2019-10-17,430.92
2019-10-18,431.25
2019-10-21,431.25
2019-10-22,431.86
2019-10-23,432.13
2019-10-24,432.14
2019-10-25,432.07
2019-10-28,431.83
2019-10-29,432.15
2019-10-30,432.07
2019-10-31,432.9
2019-11-01,433.35
2019-11-04,433.05
2019-11-05,432.4
2019-11-06,432.54
2019-11-07,432.1
2019-11-08,431.79
2019-11-11,431.96
2019-11-12,431.9
2019-11-13,432.01
2019-11-14,432.64
2019-11-15,432.73
2019-11-18,432.74
2019-11-19,432.81
2019-11-20,433.37
2019-11-21,433.28
2019-11-22,433.33
2019-11-25,433.75
2019-11-26,434.21
2019-11-27,434.15
2019-11-29,434.18
2019-11-30,434.24
2019-12-02,433.61
2019-12-03,434.11
2019-12-04,434.5
2019-12-05,434.32
2019-12-06,434.25
2019-12-09,434.4
2019-12-10,434.53
2019-12-11,434.92
2019-12-12,435.02
2019-12-13,435.62
2019-12-16,436.15
2019-12-17,436.64
2019-12-18,436.88
2019-12-19,436.87
2019-12-20,436.99
2019-12-23,437.29
2019-12-24,437.34
2019-12-26,437.53
2019-12-27,437.87
2019-12-30,437.97
2019-12-31,438.05
2020-01-02,438.45
2020-01-03,439.54
2020-01-06,440.01
2020-01-07,440.09
2020-01-08,440.14
2020-01-09,440.3
2020-01-10,440.85
2020-01-13,441.15
2020-01-14,441.47
2020-01-15,441.96
2020-01-16,442.37
2020-01-17,442.4
2020-01-20,442.59
2020-01-21,443.04
2020-01-22,443.23
2020-01-23,443.47
2020-01-24,443.58
2020-01-27,443.95
2020-01-28,444.23
2020-01-29,444.45
2020-01-30,444.42
2020-01-31,444.5
2020-02-03,444.79
2020-02-04,444.61
2020-02-05,444.87
2020-02-06,445.24
2020-02-07,445.93
2020-02-10,446.4
2020-02-11,446.47
2020-02-12,446.68
2020-02-13,447.01
2020-02-14,447.39
2020-02-17,447.55
2020-02-18,448.05
2020-02-19,448.27
2020-02-20,448.77
2020-02-21,449.42
2020-02-24,449.47
2020-02-25,449.41
2020-02-26,448.61
2020-02-27,446.92
2020-02-28,445.67
2020-02-29,445.78
2020-03-02,446.59
2020-03-03,448.04
2020-03-04,450.11
2020-03-05,449.47
2020-03-06,449.67
2020-03-09,441.82
2020-03-10,438.88
2020-03-11,435.83
2020-03-12,427.42
2020-03-13,423.96
2020-03-16,417.62
2020-03-17,412.65
2020-03-18,400.31
2020-03-19,394.06
2020-03-20,394.37
2020-03-23,391.29
2020-03-24,391.76
2020-03-25,394.64
2020-03-26,400.57
2020-03-27,401.67
2020-03-30,401.69
2020-03-31,402.53
2020-04-01,401.49
2020-04-02,401.98
2020-04-03,402.4
2020-04-06,401.61
2020-04-07,402.29
2020-04-08,402.97
2020-04-09,406.16
2020-04-13,407.63
2020-04-14,410.65
2020-04-15,411.74
2020-04-16,412.37
2020-04-17,413.47
2020-04-20,413.58
2020-04-21,412.85
2020-04-22,412.21
2020-04-23,412.37
2020-04-24,412.02
2020-04-27,411.48
2020-04-28,412.14
2020-04-29,413.76
2020-04-30,415.31
2020-05-01,415.3
2020-05-04,414.95
2020-05-05,415.76
2020-05-06,415.64
2020-05-07,416.56
2020-05-08,417.61
2020-05-11,418.19
2020-05-12,419.54
2020-05-13,419.58
2020-05-14,419.24
2020-05-15,420.13
2020-05-18,421.73
2020-05-19,422.89
2020-05-20,424.84
2020-05-21,427.18
2020-05-22,427.06
2020-05-25,427.17
2020-05-26,428.14
2020-05-27,428.96
2020-05-28,429.41
2020-05-29,429.56
2020-05-31,429.62
2020-06-01,430.28
2020-06-02,431.31
2020-06-03,433.17
2020-06-04,433.79
2020-06-05,435.43
2020-06-08,437.61
2020-06-09,438.15
2020-06-10,438.31
2020-06-11,437.23
2020-06-12,436.94
2020-06-15,436.22
2020-06-16,437.78
2020-06-17,437.99
2020-06-18,438.12
2020-06-19,438.63
2020-06-22,438.91
2020-06-23,439.21
2020-06-24,439.01
2020-06-25,439.16
2020-06-26,439.22
2020-06-29,439.06
2020-06-30,439.25
2020-07-01,439.32
2020-07-02,440.11
2020-07-03,440.18
2020-07-06,441.37
2020-07-07,441.64
2020-07-08,441.93
2020-07-09,442.08
2020-07-10,442.08
2020-07-13,442.31
2020-07-14,442.22
2020-07-15,442.72
2020-07-16,443.17
2020-07-17,443.71
2020-07-20,444.55
2020-07-21,445.91
2020-07-22,447.02
2020-07-23,447.48
2020-07-24,447.44
2020-07-27,447.9
2020-07-28,448.24
2020-07-29,448.9
2020-07-30,449.37
2020-07-31,450.0
2020-08-03,450.43
2020-08-04,451.39
2020-08-05,452.33
2020-08-06,453.07
2020-08-07,453.31
2020-08-10,453.72
2020-08-11,454.02
2020-08-12,453.58
2020-08-13,453.34
2020-08-14,452.85
2020-08-17,452.91
2020-08-18,452.61
2020-08-19,452.92
2020-08-20,452.91
2020-08-21,453.05
2020-08-24,453.53
2020-08-25,453.21
2020-08-26,453.09
2020-08-27,453.04
2020-08-28,452.98
2020-08-31,453.69
2020-09-01,454.4
2020-09-02,455.52
2020-09-03,455.75
2020-09-04,455.01
2020-09-07,455.18
2020-09-08,454.57
2020-09-09,454.65
2020-09-10,454.78
2020-09-11,454.61
2020-09-14,454.89
2020-09-15,454.94
2020-09-16,454.65
2020-09-17,454.41
2020-09-18,454.27
2020-09-21,453.18
2020-09-22,452.71
2020-09-23,451.91
2020-09-24,451.06
2020-09-25,450.4
2020-09-28,450.3
2020-09-29,450.39
2020-09-30,451.0
2020-10-01,451.01
2020-10-02,451.02
2020-10-05,451.36
2020-10-06,452.33
2020-10-07,452.49
2020-10-08,453.44
2020-10-09,454.09
2020-10-12,454.29
2020-10-13,454.99
2020-10-14,454.84
2020-10-15,454.41
2020-10-16,454.34
2020-10-19,454.37
2020-10-20,454.11
2020-10-21,453.86
2020-10-22,453.71
2020-10-23,453.58
2020-10-26,453.92
2020-10-27,454.17
2020-10-28,453.59
2020-10-29,452.79
2020-10-30,452.06
2020-10-31,452.11
2020-11-02,451.99
2020-11-03,452.58
2020-11-04,454.67
2020-11-05,456.49
2020-11-06,456.39
2020-11-09,457.59
2020-11-10,457.49
2020-11-11,457.59
2020-11-12,458.41
2020-11-13,458.59
2020-11-16,459.18
2020-11-17,459.27
2020-11-18,459.97
2020-11-19,460.2
2020-11-20,460.77
2020-11-23,461.08
2020-11-24,461.4
2020-11-25,461.67
2020-11-26,461.74
2020-11-27,462.33
2020-11-30,462.88
2020-12-01,463.1
2020-12-02,463.04
2020-12-03,463.66
2020-12-04,464.08
2020-12-07,464.56
2020-12-08,464.92
2020-12-09,464.94
2020-12-10,465.56
2020-12-11,466.1
2020-12-14,466.52
2020-12-15,466.75
2020-12-16,467.05
2020-12-17,467.44
2020-12-18,467.58
2020-12-21,467.57
2020-12-22,467.85
2020-12-23,467.81
2020-12-24,467.87
2020-12-28,468.22
2020-12-29,468.56
2020-12-30,468.67
2020-12-31,468.95
2021-01-04,469.48
2021-01-05,469.12
2021-01-06,467.93
2021-01-07,467.06
2021-01-08,466.48
2021-01-11,465.9
2021-01-12,464.95
2021-01-13,465.49
2021-01-14,465.76
2021-01-15,465.82
2021-01-18,465.96
2021-01-19,466.18
2021-01-20,466.69
2021-01-21,466.93
2021-01-22,466.94
2021-01-25,467.55
2021-01-26,467.88
2021-01-27,467.7
2021-01-28,467.63
2021-01-29,467.31
2021-01-31,467.37
2021-02-01,467.75
2021-02-02,468.1
2021-02-03,468.25
2021-02-04,468.56
2021-02-05,468.75
2021-02-08,468.57
2021-02-09,468.74
2021-02-10,468.96
2021-02-11,469.47
2021-02-12,469.18
2021-02-15,469.33
2021-02-16,468.42
2021-02-17,468.12
2021-02-18,468.77
2021-02-19,468.36
2021-02-22,467.09
2021-02-23,467.03
2021-02-24,466.93
2021-02-25,465.33
2021-02-26,464.82
2021-02-28,465.04
2021-03-01,465.59
2021-03-02,465.86
2021-03-03,465.16
2021-03-04,464.41
2021-03-05,463.1
2021-03-08,461.33
2021-03-09,461.12
2021-03-10,461.54
2021-03-11,462.86
