DATE,BAMLHYH0A1BBTRIV
2016-06-16,389.26
2016-06-17,390.32
2016-06-20,392.64
2016-06-21,392.5
2016-06-22,393.18
2016-06-23,394.22
2016-06-24,390.67
2016-06-27,388.94
2016-06-28,389.83
2016-06-29,392.46
2016-06-30,393.58
2016-07-01,395.04
2016-07-04,395.23
2016-07-05,395.62
2016-07-06,395.78
2016-07-07,397.34
2016-07-08,399.07
2016-07-11,401.16
2016-07-12,402.94
2016-07-13,402.11
2016-07-14,403.14
2016-07-15,403.01
2016-07-18,403.2
2016-07-19,403.29
2016-07-20,403.8
2016-07-21,404.18
2016-07-22,404.21
2016-07-25,404.22
2016-07-26,403.61
2016-07-27,403.56
2016-07-28,403.09
2016-07-29,402.66
2016-07-31,402.72
2016-08-01,402.45
2016-08-02,401.68
2016-08-03,401.97
2016-08-04,403.44
2016-08-05,404.27
2016-08-08,405.06
2016-08-09,406.05
2016-08-10,406.28
2016-08-11,406.48
2016-08-12,406.81
2016-08-15,407.52
2016-08-16,407.88
2016-08-17,407.81
2016-08-18,408.15
2016-08-19,408.2
2016-08-22,408.35
2016-08-23,408.86
2016-08-24,408.88
2016-08-25,408.73
2016-08-26,408.87
2016-08-29,409.12
2016-08-30,409.32
2016-08-31,408.96
2016-09-01,408.78
2016-09-02,408.94
2016-09-05,409.13
2016-09-06,409.67
2016-09-07,409.99
2016-09-08,409.94
2016-09-09,408.41
2016-09-12,407.64
2016-09-13,406.65
2016-09-14,406.59
2016-09-15,406.52
2016-09-16,406.24
2016-09-19,406.58
2016-09-20,406.74
2016-09-21,407.2
2016-09-22,409.11
2016-09-23,409.21
2016-09-26,408.84
2016-09-27,408.78
2016-09-28,409.26
2016-09-29,409.9
2016-09-30,410.23
2016-10-03,410.56
2016-10-04,410.9
2016-10-05,411.14
2016-10-06,411.24
2016-10-07,411.45
2016-10-10,411.64
2016-10-11,411.48
2016-10-12,411.37
2016-10-13,410.92
2016-10-14,411.49
2016-10-17,411.7
2016-10-18,412.49
2016-10-19,413.12
2016-10-20,413.49
2016-10-21,413.49
2016-10-24,413.9
2016-10-25,413.97
2016-10-26,413.22
2016-10-27,412.67
2016-10-28,412.11
2016-10-31,410.98
2016-11-01,409.49
2016-11-02,408.35
2016-11-03,408.24
2016-11-04,408.01
2016-11-07,409.86
2016-11-08,410.12
2016-11-09,408.46
2016-11-10,406.83
2016-11-11,406.89
2016-11-14,402.97
2016-11-15,404.7
2016-11-16,404.88
2016-11-17,405.32
2016-11-18,404.48
2016-11-21,405.2
2016-11-22,406.42
2016-11-23,406.47
2016-11-24,406.54
2016-11-25,406.62
2016-11-28,407.03
2016-11-29,406.86
2016-11-30,407.21
2016-12-01,406.98
2016-12-02,407.08
2016-12-05,407.86
2016-12-06,408.79
2016-12-07,410.28
2016-12-08,410.85
2016-12-09,411.39
2016-12-12,412.02
2016-12-13,412.58
2016-12-14,412.42
2016-12-15,410.75
2016-12-16,410.56
2016-12-19,411.0
2016-12-20,410.99
2016-12-21,411.36
2016-12-22,411.63
2016-12-23,411.95
2016-12-27,412.44
2016-12-28,412.72
2016-12-29,412.95
2016-12-30,413.02
2016-12-31,413.03
2017-01-03,413.93
2017-01-04,415.14
2017-01-05,415.88
2017-01-06,416.07
2017-01-09,416.37
2017-01-10,416.87
2017-01-11,416.73
2017-01-12,416.68
2017-01-13,416.64
2017-01-16,416.83
2017-01-17,416.87
2017-01-18,416.72
2017-01-19,416.3
2017-01-20,415.95
2017-01-23,416.13
2017-01-24,416.47
2017-01-25,417.21
2017-01-26,417.41
2017-01-27,417.65
2017-01-30,417.34
2017-01-31,417.24
2017-02-01,417.69
2017-02-02,418.07
2017-02-03,418.97
2017-02-06,419.37
2017-02-07,419.47
2017-02-08,419.18
2017-02-09,419.25
2017-02-10,419.57
2017-02-13,419.88
2017-02-14,419.89
2017-02-15,419.81
2017-02-16,419.73
2017-02-17,419.7
2017-02-20,419.9
2017-02-21,420.32
2017-02-22,420.72
2017-02-23,421.23
2017-02-24,421.32
2017-02-27,421.58
2017-02-28,421.89
2017-03-01,422.64
2017-03-02,422.48
2017-03-03,421.9
2017-03-06,421.17
2017-03-07,419.98
2017-03-08,418.6
2017-03-09,416.74
2017-03-10,416.81
2017-03-13,415.94
2017-03-14,414.56
2017-03-15,416.25
2017-03-16,418.13
2017-03-17,418.16
2017-03-20,418.04
2017-03-21,417.57
2017-03-22,416.49
2017-03-23,417.04
2017-03-24,417.71
2017-03-27,417.5
2017-03-28,418.56
2017-03-29,419.92
2017-03-30,420.99
2017-03-31,421.34
2017-04-03,421.57
2017-04-04,421.65
2017-04-05,422.4
2017-04-06,422.44
2017-04-07,422.74
2017-04-10,423.03
2017-04-11,423.0
2017-04-12,422.85
2017-04-13,422.8
2017-04-17,422.8
2017-04-18,422.83
2017-04-19,423.37
2017-04-20,423.62
2017-04-21,423.96
2017-04-24,424.86
2017-04-25,425.45
2017-04-26,425.99
2017-04-27,426.24
2017-04-28,426.7
2017-04-30,426.83
2017-05-01,426.94
2017-05-02,427.14
2017-05-03,427.25
2017-05-04,426.45
2017-05-05,426.13
2017-05-08,426.35
2017-05-09,426.76
2017-05-10,426.96
2017-05-11,427.14
2017-05-12,427.31
2017-05-15,427.92
2017-05-16,428.31
2017-05-17,428.04
2017-05-18,427.72
2017-05-19,428.54
2017-05-22,428.97
2017-05-23,429.41
2017-05-24,429.58
2017-05-25,429.8
2017-05-26,429.78
2017-05-29,429.97
2017-05-30,430.33
2017-05-31,430.48
2017-06-01,431.06
2017-06-02,431.63
2017-06-05,431.96
2017-06-06,431.94
2017-06-07,431.85
2017-06-08,431.52
2017-06-09,431.79
2017-06-12,432.1
2017-06-13,432.59
2017-06-14,432.92
2017-06-15,432.59
2017-06-16,432.54
2017-06-19,432.8
2017-06-20,432.22
2017-06-21,431.56
2017-06-22,431.37
2017-06-23,431.68
2017-06-26,432.25
2017-06-27,432.34
2017-06-28,432.36
2017-06-29,432.22
2017-06-30,432.24
2017-07-03,432.47
2017-07-04,432.54
2017-07-05,432.49
2017-07-06,431.76
2017-07-07,430.99
2017-07-10,431.31
2017-07-11,431.43
2017-07-12,432.38
2017-07-13,432.64
2017-07-14,433.31
2017-07-17,434.09
2017-07-18,434.52
2017-07-19,435.09
2017-07-20,435.46
2017-07-21,435.43
2017-07-24,435.64
2017-07-25,435.98
2017-07-26,436.36
2017-07-27,436.41
2017-07-28,436.44
2017-07-31,436.61
2017-08-01,437.09
2017-08-02,437.1
2017-08-03,437.11
2017-08-04,436.95
2017-08-07,437.04
2017-08-08,436.68
2017-08-09,435.34
2017-08-10,434.13
2017-08-11,433.9
2017-08-14,434.68
2017-08-15,434.57
2017-08-16,434.98
2017-08-17,434.75
2017-08-18,434.34
2017-08-21,434.51
2017-08-22,434.94
2017-08-23,435.26
2017-08-24,435.6
2017-08-25,436.03
2017-08-28,436.46
2017-08-29,436.59
2017-08-30,436.99
2017-08-31,437.72
2017-09-01,437.97
2017-09-04,438.16
2017-09-05,438.28
2017-09-06,438.79
2017-09-07,438.89
2017-09-08,438.67
2017-09-11,439.02
2017-09-12,439.15
2017-09-13,439.18
2017-09-14,439.24
2017-09-15,439.29
2017-09-18,439.81
2017-09-19,439.92
2017-09-20,440.23
2017-09-21,440.12
2017-09-22,440.16
2017-09-25,440.52
2017-09-26,440.8
2017-09-27,440.61
2017-09-28,440.83
2017-09-29,441.02
2017-09-30,441.09
2017-10-02,441.24
2017-10-03,441.44
2017-10-04,441.59
2017-10-05,441.78
2017-10-06,441.61
2017-10-09,441.81
2017-10-10,441.89
2017-10-11,441.97
2017-10-12,441.73
2017-10-13,441.55
2017-10-16,441.78
2017-10-17,442.09
2017-10-18,442.41
2017-10-19,442.5
2017-10-20,442.56
2017-10-23,443.03
2017-10-24,443.09
2017-10-25,442.25
2017-10-26,442.21
2017-10-27,442.09
2017-10-30,442.47
2017-10-31,442.58
2017-11-01,442.85
2017-11-02,442.76
2017-11-03,442.72
2017-11-06,442.9
2017-11-07,442.67
2017-11-08,441.49
2017-11-09,440.02
2017-11-10,439.89
2017-11-13,439.8
2017-11-14,439.01
2017-11-15,437.85
2017-11-16,439.95
2017-11-17,440.35
2017-11-20,440.85
2017-11-21,441.32
2017-11-22,441.61
2017-11-23,441.67
2017-11-24,441.79
2017-11-27,442.17
2017-11-28,442.01
2017-11-29,442.18
2017-11-30,442.29
2017-12-01,442.2
2017-12-04,442.58
2017-12-05,442.59
2017-12-06,442.25
2017-12-07,442.05
2017-12-08,442.1
2017-12-11,442.3
2017-12-12,442.57
2017-12-13,442.43
2017-12-14,442.25
2017-12-15,442.13
2017-12-18,442.13
2017-12-19,442.0
2017-12-20,441.81
2017-12-21,441.84
2017-12-22,441.9
2017-12-26,442.06
2017-12-27,442.26
2017-12-28,442.52
2017-12-29,442.54
2017-12-31,442.61
2018-01-02,443.03
2018-01-03,443.8
2018-01-04,444.56
2018-01-05,444.94
2018-01-08,445.23
2018-01-09,445.14
2018-01-10,444.12
2018-01-11,444.36
2018-01-12,444.43
2018-01-15,444.62
2018-01-16,444.73
2018-01-17,444.42
2018-01-18,443.89
2018-01-19,443.5
2018-01-22,443.68
2018-01-23,444.23
2018-01-24,444.31
2018-01-25,444.48
2018-01-26,444.4
2018-01-29,443.76
2018-01-30,442.7
2018-01-31,443.11
2018-02-01,442.6
2018-02-02,441.04
2018-02-05,440.35
2018-02-06,438.89
2018-02-07,439.83
2018-02-08,437.89
2018-02-09,435.01
2018-02-12,436.07
2018-02-13,434.92
2018-02-14,434.69
2018-02-15,436.27
2018-02-16,437.41
2018-02-19,437.61
2018-02-20,437.91
2018-02-21,437.89
2018-02-22,437.18
2018-02-23,437.05
2018-02-26,438.39
2018-02-27,437.82
2018-02-28,437.97
2018-03-01,437.41
2018-03-02,436.05
2018-03-05,436.53
2018-03-06,437.33
2018-03-07,436.79
2018-03-08,436.9
2018-03-09,437.06
2018-03-12,437.17
2018-03-13,437.04
2018-03-14,436.58
2018-03-15,436.12
2018-03-16,436.15
2018-03-19,435.67
2018-03-20,435.55
2018-03-21,435.58
2018-03-22,435.14
2018-03-23,434.79
2018-03-26,434.71
2018-03-27,435.23
2018-03-28,434.99
2018-03-29,435.24
2018-03-31,435.3
2018-04-02,435.02
2018-04-03,435.07
2018-04-04,435.13
2018-04-05,436.18
2018-04-06,436.31
2018-04-09,436.63
2018-04-10,437.62
2018-04-11,437.91
2018-04-12,438.4
2018-04-13,439.06
2018-04-16,439.55
2018-04-17,440.28
2018-04-18,440.22
2018-04-19,438.71
2018-04-20,438.14
2018-04-23,437.4
2018-04-24,436.52
2018-04-25,435.22
2018-04-26,435.95
2018-04-27,436.09
2018-04-30,436.23
2018-05-01,435.6
2018-05-02,435.65
2018-05-03,435.44
2018-05-04,435.56
2018-05-07,435.83
2018-05-08,435.67
2018-05-09,435.64
2018-05-10,436.01
2018-05-11,436.1
2018-05-14,436.19
2018-05-15,435.25
2018-05-16,434.8
2018-05-17,434.76
2018-05-18,434.68
2018-05-21,434.6
2018-05-22,434.57
2018-05-23,434.18
2018-05-24,434.59
2018-05-25,434.65
2018-05-28,434.84
2018-05-29,434.09
2018-05-30,434.32
2018-05-31,434.7
2018-06-01,435.02
2018-06-04,435.54
2018-06-05,435.78
2018-06-06,435.84
2018-06-07,436.21
2018-06-08,436.12
2018-06-11,436.41
2018-06-12,436.55
2018-06-13,436.81
2018-06-14,437.27
2018-06-15,437.44
2018-06-18,437.38
2018-06-19,437.16
2018-06-20,437.3
2018-06-21,437.03
2018-06-22,436.95
2018-06-25,436.44
2018-06-26,436.18
2018-06-27,435.81
2018-06-28,434.57
2018-06-29,434.71
2018-06-30,434.78
2018-07-02,433.53
2018-07-03,434.08
2018-07-04,434.14
2018-07-05,434.44
2018-07-06,434.81
2018-07-09,435.8
2018-07-10,436.44
2018-07-11,436.05
2018-07-12,436.67
2018-07-13,436.95
2018-07-16,437.04
2018-07-17,437.15
2018-07-18,437.39
2018-07-19,437.29
2018-07-20,437.44
2018-07-23,437.66
2018-07-24,438.14
2018-07-25,438.32
2018-07-26,438.65
2018-07-27,438.87
2018-07-30,439.15
2018-07-31,439.7
2018-08-01,439.78
2018-08-02,440.05
2018-08-03,440.5
2018-08-06,440.79
2018-08-07,441.39
2018-08-08,441.39
2018-08-09,441.82
2018-08-10,441.43
2018-08-13,441.32
2018-08-14,441.4
2018-08-15,441.01
2018-08-16,441.63
2018-08-17,441.8
2018-08-20,442.29
2018-08-21,442.65
2018-08-22,443.08
2018-08-23,443.14
2018-08-24,443.3
2018-08-27,443.67
2018-08-28,443.76
2018-08-29,443.77
2018-08-30,443.69
2018-08-31,443.66
2018-09-03,443.86
2018-09-04,443.7
2018-09-05,443.47
2018-09-06,443.6
2018-09-07,443.27
2018-09-10,443.63
2018-09-11,443.67
2018-09-12,444.11
2018-09-13,444.56
2018-09-14,444.69
2018-09-17,444.78
2018-09-18,444.94
2018-09-19,444.65
2018-09-20,444.5
2018-09-21,444.5
2018-09-24,444.25
2018-09-25,444.05
2018-09-26,444.46
2018-09-27,444.8
2018-09-28,444.89
2018-09-30,445.03
2018-10-01,445.55
2018-10-02,445.77
2018-10-03,445.39
2018-10-04,443.14
2018-10-05,442.27
2018-10-08,442.47
2018-10-09,441.07
2018-10-10,439.53
2018-10-11,439.87
2018-10-12,440.49
2018-10-15,440.94
2018-10-16,441.71
2018-10-17,441.48
2018-10-18,440.63
2018-10-19,440.21
2018-10-22,440.28
2018-10-23,439.07
2018-10-24,439.49
2018-10-25,438.89
2018-10-26,438.15
2018-10-29,438.37
2018-10-30,437.95
2018-10-31,438.97
2018-11-01,439.32
2018-11-02,439.67
2018-11-05,440.07
2018-11-06,440.5
2018-11-07,441.78
2018-11-08,442.19
2018-11-09,441.03
2018-11-12,441.23
2018-11-13,439.56
2018-11-14,438.34
2018-11-15,436.89
2018-11-16,436.49
2018-11-19,436.1
2018-11-20,435.16
2018-11-21,436.21
2018-11-22,436.27
2018-11-23,435.98
2018-11-26,436.42
2018-11-27,435.76
2018-11-28,437.02
2018-11-29,437.69
2018-11-30,437.78
2018-12-03,439.45
2018-12-04,438.74
2018-12-05,438.81
2018-12-06,436.68
2018-12-07,437.43
2018-12-10,436.81
2018-12-11,437.6
2018-12-12,438.89
2018-12-13,439.4
2018-12-14,438.96
2018-12-17,438.32
2018-12-18,437.33
2018-12-19,436.16
2018-12-20,432.24
2018-12-21,430.92
2018-12-24,430.22
2018-12-26,429.05
2018-12-27,429.76
2018-12-28,431.11
2018-12-31,431.71
2019-01-02,432.04
2019-01-03,432.51
2019-01-04,435.93
2019-01-07,438.91
2019-01-08,441.04
2019-01-09,443.02
2019-01-10,443.12
2019-01-11,443.62
2019-01-14,443.05
2019-01-15,443.81
2019-01-16,445.1
2019-01-17,445.54
2019-01-18,446.54
2019-01-21,446.74
2019-01-22,446.02
2019-01-23,445.99
2019-01-24,445.95
2019-01-25,446.93
2019-01-28,446.51
2019-01-29,447.22
2019-01-30,448.32
2019-01-31,450.26
2019-02-01,450.69
2019-02-04,451.22
2019-02-05,452.95
2019-02-06,453.37
2019-02-07,452.1
2019-02-08,451.81
2019-02-11,452.12
2019-02-12,453.5
2019-02-13,453.84
2019-02-14,453.9
2019-02-15,454.49
2019-02-18,454.69
2019-02-19,455.24
2019-02-20,455.72
2019-02-21,455.65
2019-02-22,456.12
2019-02-25,456.8
2019-02-26,457.21
2019-02-27,457.41
2019-02-28,457.59
2019-03-01,457.91
2019-03-04,458.03
2019-03-05,458.05
2019-03-06,457.79
2019-03-07,457.24
2019-03-08,456.5
2019-03-11,457.25
2019-03-12,458.23
2019-03-13,459.3
2019-03-14,459.53
2019-03-15,460.1
2019-03-18,460.48
2019-03-19,460.91
2019-03-20,461.13
2019-03-21,462.22
2019-03-22,461.89
2019-03-25,461.75
2019-03-26,462.34
2019-03-27,462.58
2019-03-28,462.71
2019-03-29,463.51
2019-03-31,463.58
2019-04-01,464.25
2019-04-02,464.38
2019-04-03,464.82
2019-04-04,464.87
2019-04-05,465.44
2019-04-08,465.71
2019-04-09,465.83
2019-04-10,466.14
2019-04-11,466.95
2019-04-12,467.58
2019-04-15,467.57
2019-04-16,467.88
2019-04-17,467.63
2019-04-18,467.52
2019-04-22,467.34
2019-04-23,467.87
2019-04-24,468.25
2019-04-25,467.88
2019-04-26,468.02
2019-04-29,468.26
2019-04-30,468.59
2019-05-01,468.87
2019-05-02,468.3
2019-05-03,468.85
2019-05-06,468.32
2019-05-07,467.77
2019-05-08,467.74
2019-05-09,466.58
2019-05-10,466.52
2019-05-13,465.09
2019-05-14,465.83
2019-05-15,465.74
2019-05-16,466.62
2019-05-17,466.61
2019-05-20,466.35
2019-05-21,467.21
2019-05-22,467.24
2019-05-23,466.35
2019-05-24,466.65
2019-05-27,466.86
2019-05-28,466.99
2019-05-29,465.83
2019-05-30,466.45
2019-05-31,465.19
2019-06-03,465.08
2019-06-04,466.89
2019-06-05,467.77
2019-06-06,468.49
2019-06-07,470.07
2019-06-10,471.25
2019-06-11,472.08
2019-06-12,471.93
2019-06-13,472.3
2019-06-14,472.34
2019-06-17,472.59
2019-06-18,473.9
2019-06-19,474.61
2019-06-20,477.03
2019-06-21,477.76
2019-06-24,478.15
2019-06-25,477.52
2019-06-26,477.31
2019-06-27,477.44
2019-06-28,478.07
2019-06-30,478.22
2019-07-01,479.02
2019-07-02,479.05
2019-07-03,479.44
2019-07-04,479.51
2019-07-05,479.02
2019-07-08,478.98
2019-07-09,478.49
2019-07-10,479.14
2019-07-11,478.92
2019-07-12,478.97
2019-07-15,479.3
2019-07-16,479.26
2019-07-17,479.17
2019-07-18,478.65
2019-07-19,478.95
2019-07-22,479.19
2019-07-23,479.93
2019-07-24,480.39
2019-07-25,480.63
2019-07-26,480.91
2019-07-29,481.04
2019-07-30,480.74
2019-07-31,481.06
2019-08-01,481.24
2019-08-02,480.33
2019-08-05,477.67
2019-08-06,478.56
2019-08-07,478.36
2019-08-08,480.41
2019-08-09,480.56
2019-08-12,480.67
2019-08-13,481.57
2019-08-14,480.1
2019-08-15,480.21
2019-08-16,481.06
2019-08-19,481.93
2019-08-20,482.39
2019-08-21,483.73
2019-08-22,484.3
2019-08-23,484.16
2019-08-26,484.5
2019-08-27,485.12
2019-08-28,485.75
2019-08-29,486.46
2019-08-30,486.67
2019-08-31,486.68
2019-09-02,486.83
2019-09-03,486.34
2019-09-04,486.87
2019-09-05,487.56
2019-09-06,487.96
2019-09-09,488.27
2019-09-10,488.32
2019-09-11,487.77
2019-09-12,487.95
2019-09-13,486.84
2019-09-16,487.41
2019-09-17,487.56
2019-09-18,487.83
2019-09-19,488.27
2019-09-20,488.31
2019-09-23,488.46
2019-09-24,488.58
2019-09-25,487.86
2019-09-26,487.87
2019-09-27,487.77
2019-09-30,488.04
2019-10-01,487.87
2019-10-02,486.55
2019-10-03,486.39
2019-10-04,486.93
2019-10-07,487.16
2019-10-08,486.77
2019-10-09,487.34
2019-10-10,487.51
2019-10-11,488.33
2019-10-14,488.54
2019-10-15,489.24
2019-10-16,489.55
2019-10-17,489.91
2019-10-18,489.97
2019-10-21,490.25
2019-10-22,490.35
2019-10-23,490.68
2019-10-24,491.04
2019-10-25,491.48
2019-10-28,491.66
2019-10-29,491.72
2019-10-30,491.3
2019-10-31,490.73
2019-11-01,491.27
2019-11-04,492.01
2019-11-05,491.88
2019-11-06,491.8
2019-11-07,491.57
2019-11-08,491.27
2019-11-11,491.48
2019-11-12,491.5
2019-11-13,491.43
2019-11-14,491.45
2019-11-15,491.35
2019-11-18,491.41
2019-11-19,491.29
2019-11-20,491.01
2019-11-21,490.98
2019-11-22,491.28
2019-11-25,491.99
2019-11-26,492.75
2019-11-27,493.33
2019-11-29,493.39
2019-11-30,493.46
2019-12-02,493.11
2019-12-03,492.84
2019-12-04,493.64
2019-12-05,493.78
2019-12-06,494.74
2019-12-09,495.16
2019-12-10,495.62
2019-12-11,496.13
2019-12-12,497.07
2019-12-13,497.78
2019-12-16,498.3
2019-12-17,498.88
2019-12-18,499.34
2019-12-19,499.19
2019-12-20,499.19
2019-12-23,499.23
2019-12-24,499.3
2019-12-26,499.42
2019-12-27,499.63
2019-12-30,499.6
2019-12-31,499.62
2020-01-02,500.14
2020-01-03,500.35
2020-01-06,500.59
2020-01-07,501.01
2020-01-08,501.06
2020-01-09,501.31
2020-01-10,501.59
2020-01-13,501.98
2020-01-14,502.33
2020-01-15,502.65
2020-01-16,502.99
2020-01-17,503.07
2020-01-20,503.29
2020-01-21,502.99
2020-01-22,503.04
2020-01-23,502.4
2020-01-24,501.82
2020-01-27,499.32
2020-01-28,501.31
2020-01-29,502.14
2020-01-30,501.37
2020-01-31,501.39
2020-02-03,501.83
2020-02-04,502.48
2020-02-05,503.46
2020-02-06,503.98
2020-02-07,503.97
2020-02-10,504.34
2020-02-11,504.85
2020-02-12,505.21
2020-02-13,505.44
2020-02-14,505.48
2020-02-17,505.69
2020-02-18,505.52
2020-02-19,505.98
2020-02-20,505.87
2020-02-21,505.55
2020-02-24,502.62
2020-02-25,501.55
2020-02-26,500.96
2020-02-27,497.23
2020-02-28,494.19
2020-02-29,494.33
2020-03-02,496.56
2020-03-03,499.63
2020-03-04,502.77
2020-03-05,500.66
2020-03-06,495.19
2020-03-09,480.64
2020-03-10,482.01
2020-03-11,476.71
2020-03-12,462.39
2020-03-13,462.86
2020-03-16,448.52
2020-03-17,444.39
2020-03-18,429.96
2020-03-19,418.91
2020-03-20,417.76
2020-03-23,409.24
2020-03-24,413.72
2020-03-25,421.39
2020-03-26,434.59
2020-03-27,440.92
2020-03-30,444.62
2020-03-31,448.51
2020-04-01,444.4
2020-04-02,443.76
2020-04-03,440.78
2020-04-06,442.63
2020-04-07,448.41
2020-04-08,449.91
2020-04-09,463.31
2020-04-13,469.49
2020-04-14,474.34
2020-04-15,472.15
2020-04-16,472.86
2020-04-17,475.48
2020-04-20,473.52
2020-04-21,468.03
2020-04-22,468.26
2020-04-23,468.15
2020-04-24,466.26
2020-04-27,465.93
2020-04-28,466.69
2020-04-29,468.66
2020-04-30,469.96
2020-05-01,468.97
2020-05-04,468.24
2020-05-05,471.17
2020-05-06,471.34
2020-05-07,472.28
2020-05-08,472.71
2020-05-11,472.51
2020-05-12,474.39
2020-05-13,471.95
2020-05-14,468.88
2020-05-15,468.75
2020-05-18,473.91
2020-05-19,475.41
2020-05-20,478.87
2020-05-21,480.16
2020-05-22,480.78
2020-05-25,480.99
2020-05-26,485.38
2020-05-27,486.52
2020-05-28,488.15
2020-05-29,487.61
2020-05-31,487.68
2020-06-01,488.7
2020-06-02,491.9
2020-06-03,496.18
2020-06-04,496.47
2020-06-05,500.85
2020-06-08,501.97
2020-06-09,500.02
2020-06-10,498.75
2020-06-11,491.94
2020-06-12,493.36
2020-06-15,493.13
2020-06-16,500.14
2020-06-17,499.94
2020-06-18,498.22
2020-06-19,498.32
2020-06-22,498.04
2020-06-23,498.66
2020-06-24,496.1
2020-06-25,494.5
2020-06-26,493.3
2020-06-29,491.96
2020-06-30,492.71
2020-07-01,494.13
2020-07-02,496.55
2020-07-03,496.62
2020-07-06,499.02
2020-07-07,499.33
2020-07-08,499.1
2020-07-09,498.55
2020-07-10,498.3
2020-07-13,500.22
2020-07-14,499.75
2020-07-15,502.77
2020-07-16,503.7
2020-07-17,504.48
2020-07-20,506.99
2020-07-21,510.12
2020-07-22,511.59
2020-07-23,512.33
2020-07-24,512.43
2020-07-27,513.05
2020-07-28,513.19
2020-07-29,514.83
2020-07-30,516.01
2020-07-31,517.36
2020-08-03,518.38
2020-08-04,518.58
2020-08-05,520.14
2020-08-06,520.3
2020-08-07,520.71
2020-08-10,520.78
2020-08-11,520.82
2020-08-12,519.67
2020-08-13,518.13
2020-08-14,516.83
2020-08-17,516.5
2020-08-18,516.81
2020-08-19,516.96
2020-08-20,516.8
2020-08-21,516.9
2020-08-24,518.36
2020-08-25,519.59
2020-08-26,519.94
2020-08-27,520.14
2020-08-28,520.4
2020-08-31,520.64
2020-09-01,521.14
2020-09-02,522.04
2020-09-03,521.17
2020-09-04,519.26
2020-09-07,519.48
2020-09-08,517.76
2020-09-09,518.26
2020-09-10,518.31
2020-09-11,517.29
2020-09-14,517.09
2020-09-15,517.51
2020-09-16,518.22
2020-09-17,517.5
2020-09-18,517.23
2020-09-21,513.8
2020-09-22,513.06
2020-09-23,512.25
2020-09-24,509.45
2020-09-25,509.25
2020-09-28,511.32
2020-09-29,511.69
2020-09-30,513.24
2020-10-01,513.81
2020-10-02,513.26
2020-10-05,515.84
2020-10-06,517.92
2020-10-07,518.03
2020-10-08,519.33
2020-10-09,519.97
2020-10-12,520.2
2020-10-13,521.32
2020-10-14,521.09
2020-10-15,519.35
2020-10-16,520.2
2020-10-19,520.67
2020-10-20,520.8
2020-10-21,520.65
2020-10-22,520.68
2020-10-23,521.11
2020-10-26,519.77
2020-10-27,519.35
2020-10-28,515.8
2020-10-29,515.87
2020-10-30,515.78
2020-10-31,515.79
2020-11-02,517.01
2020-11-03,519.42
2020-11-04,524.31
2020-11-05,527.4
2020-11-06,526.72
2020-11-09,532.15
2020-11-10,530.32
2020-11-11,530.39
2020-11-12,528.07
2020-11-13,527.71
2020-11-16,529.44
2020-11-17,530.15
2020-11-18,531.12
2020-11-19,530.79
2020-11-20,530.9
2020-11-23,531.95
2020-11-24,533.71
2020-11-25,533.62
2020-11-26,533.69
2020-11-27,534.0
2020-11-30,534.39
2020-12-01,535.24
2020-12-02,535.93
2020-12-03,537.09
2020-12-04,537.91
2020-12-07,538.33
2020-12-08,538.72
2020-12-09,538.38
2020-12-10,538.39
2020-12-11,538.12
2020-12-14,538.66
2020-12-15,538.87
2020-12-16,539.02
2020-12-17,539.31
2020-12-18,539.5
2020-12-21,537.92
2020-12-22,538.71
2020-12-23,539.34
2020-12-24,539.78
2020-12-28,541.8
2020-12-29,542.07
2020-12-30,542.43
2020-12-31,542.67
2021-01-04,542.43
2021-01-05,542.53
2021-01-06,542.77
2021-01-07,543.14
2021-01-08,543.27
2021-01-11,542.4
2021-01-12,541.64
2021-01-13,542.33
2021-01-14,543.13
2021-01-15,543.44
2021-01-18,543.66
2021-01-19,543.95
2021-01-20,544.85
2021-01-21,544.79
2021-01-22,543.3
2021-01-25,543.53
2021-01-26,543.6
2021-01-27,542.65
2021-01-28,543.25
2021-01-29,542.86
2021-01-31,542.93
2021-02-01,543.19
2021-02-02,544.26
2021-02-03,545.47
2021-02-04,546.21
2021-02-05,546.9
2021-02-08,547.57
2021-02-09,547.95
2021-02-10,548.24
2021-02-11,548.73
2021-02-12,548.68
2021-02-15,548.9
2021-02-16,548.59
2021-02-17,548.24
2021-02-18,547.85
2021-02-19,547.86
2021-02-22,547.15
2021-02-23,546.6
2021-02-24,546.34
2021-02-25,544.08
2021-02-26,542.76
2021-02-28,543.06
2021-03-01,544.04
2021-03-02,544.49
2021-03-03,543.69
2021-03-04,542.56
2021-03-05,541.09
2021-03-08,540.58
2021-03-09,539.82
2021-03-10,539.43
2021-03-11,541.21
