DATE,BAMLHYH0A2BTRIV
2016-06-17,298.02
2016-06-20,300.24
2016-06-21,299.95
2016-06-22,300.8
2016-06-23,301.93
2016-06-24,298.4
2016-06-27,296.23
2016-06-28,297.15
2016-06-29,299.65
2016-06-30,300.55
2016-07-01,301.8
2016-07-04,301.97
2016-07-05,302.1
2016-07-06,302.03
2016-07-07,303.33
2016-07-08,305.04
2016-07-11,307.39
2016-07-12,309.36
2016-07-13,308.34
2016-07-14,309.15
2016-07-15,308.99
2016-07-18,308.92
2016-07-19,308.89
2016-07-20,309.39
2016-07-21,309.72
2016-07-22,309.83
2016-07-25,309.99
2016-07-26,309.18
2016-07-27,308.91
2016-07-28,308.64
2016-07-29,308.36
2016-07-31,308.42
2016-08-01,308.2
2016-08-02,307.6
2016-08-03,307.87
2016-08-04,309.16
2016-08-05,310.43
2016-08-08,311.33
2016-08-09,312.87
2016-08-10,313.18
2016-08-11,313.11
2016-08-12,313.45
2016-08-15,314.28
2016-08-16,314.88
2016-08-17,315.07
2016-08-18,315.41
2016-08-19,315.45
2016-08-22,315.51
2016-08-23,316.02
2016-08-24,316.15
2016-08-25,316.01
2016-08-26,316.22
2016-08-29,316.41
2016-08-30,316.75
2016-08-31,316.57
2016-09-01,316.23
2016-09-02,316.59
2016-09-05,316.77
2016-09-06,317.23
2016-09-07,317.45
2016-09-08,317.68
2016-09-09,316.29
2016-09-12,315.59
2016-09-13,314.41
2016-09-14,314.36
2016-09-15,314.51
2016-09-16,314.13
2016-09-19,314.6
2016-09-20,314.78
2016-09-21,315.32
2016-09-22,317.24
2016-09-23,317.37
2016-09-26,317.0
2016-09-27,316.85
2016-09-28,317.44
2016-09-29,318.24
2016-09-30,318.78
2016-10-03,319.16
2016-10-04,319.54
2016-10-05,320.04
2016-10-06,320.19
2016-10-07,320.15
2016-10-10,320.33
2016-10-11,320.29
2016-10-12,320.26
2016-10-13,319.73
2016-10-14,320.36
2016-10-17,320.63
2016-10-18,321.31
2016-10-19,322.09
2016-10-20,322.68
2016-10-21,322.58
2016-10-24,322.89
2016-10-25,322.82
2016-10-26,321.89
2016-10-27,320.9
2016-10-28,319.92
2016-10-31,318.96
2016-11-01,317.54
2016-11-02,316.65
2016-11-03,316.75
2016-11-04,316.36
2016-11-07,318.44
2016-11-08,318.0
2016-11-09,317.67
2016-11-10,316.94
2016-11-11,316.99
2016-11-14,313.95
2016-11-15,315.92
2016-11-16,316.09
2016-11-17,316.75
2016-11-18,316.33
2016-11-21,316.84
2016-11-22,318.01
2016-11-23,318.14
2016-11-24,318.2
2016-11-25,318.22
2016-11-28,318.77
2016-11-29,318.62
2016-11-30,319.03
2016-12-01,319.02
2016-12-02,319.24
2016-12-05,319.85
2016-12-06,320.94
2016-12-07,322.42
2016-12-08,322.92
2016-12-09,323.59
2016-12-12,324.01
2016-12-13,324.45
2016-12-14,324.61
2016-12-15,323.16
2016-12-16,323.05
2016-12-19,323.44
2016-12-20,323.69
2016-12-21,324.04
2016-12-22,324.32
2016-12-23,324.55
2016-12-27,325.04
2016-12-28,325.23
2016-12-29,325.38
2016-12-30,325.49
2016-12-31,325.49
2017-01-03,326.51
2017-01-04,327.77
2017-01-05,328.48
2017-01-06,328.71
2017-01-09,328.84
2017-01-10,328.89
2017-01-11,328.72
2017-01-12,328.64
2017-01-13,329.15
2017-01-16,329.33
2017-01-17,329.27
2017-01-18,329.19
2017-01-19,328.79
2017-01-20,328.56
2017-01-23,328.33
2017-01-24,328.75
2017-01-25,329.5
2017-01-26,329.87
2017-01-27,330.17
2017-01-30,329.93
2017-01-31,329.78
2017-02-01,330.11
2017-02-02,330.3
2017-02-03,330.98
2017-02-06,331.23
2017-02-07,331.3
2017-02-08,330.92
2017-02-09,330.9
2017-02-10,331.07
2017-02-13,331.47
2017-02-14,331.66
2017-02-15,331.83
2017-02-16,331.77
2017-02-17,331.64
2017-02-20,331.82
2017-02-21,332.89
2017-02-22,333.31
2017-02-23,333.8
2017-02-24,333.86
2017-02-27,334.27
2017-02-28,334.75
2017-03-01,335.62
2017-03-02,335.53
2017-03-03,335.11
2017-03-06,334.42
2017-03-07,333.27
2017-03-08,331.95
2017-03-09,330.43
2017-03-10,330.8
2017-03-13,330.15
2017-03-14,328.85
2017-03-15,330.2
2017-03-16,332.03
2017-03-17,332.06
2017-03-20,331.65
2017-03-21,331.0
2017-03-22,329.86
2017-03-23,330.5
2017-03-24,331.06
2017-03-27,330.63
2017-03-28,331.72
2017-03-29,333.0
2017-03-30,333.92
2017-03-31,334.19
2017-04-03,334.24
2017-04-04,334.14
2017-04-05,334.96
2017-04-06,334.89
2017-04-07,335.13
2017-04-10,335.41
2017-04-11,335.18
2017-04-12,335.02
2017-04-13,334.87
2017-04-17,334.95
2017-04-18,334.83
2017-04-19,335.22
2017-04-20,335.48
2017-04-21,335.69
2017-04-24,336.64
2017-04-25,337.14
2017-04-26,337.46
2017-04-27,337.57
2017-04-28,337.85
2017-04-30,337.97
2017-05-01,337.9
2017-05-02,338.02
2017-05-03,337.88
2017-05-04,336.95
2017-05-05,336.74
2017-05-08,337.01
2017-05-09,337.26
2017-05-10,337.42
2017-05-11,337.7
2017-05-12,337.91
2017-05-15,338.47
2017-05-16,338.78
2017-05-17,338.29
2017-05-18,337.95
2017-05-19,338.97
2017-05-22,339.56
2017-05-23,339.7
2017-05-24,339.83
2017-05-25,340.13
2017-05-26,340.15
2017-05-29,340.33
2017-05-30,340.57
2017-05-31,340.66
2017-06-01,341.02
2017-06-02,341.2
2017-06-05,341.28
2017-06-06,341.23
2017-06-07,340.79
2017-06-08,340.24
2017-06-09,340.35
2017-06-12,340.56
2017-06-13,340.96
2017-06-14,341.08
2017-06-15,340.53
2017-06-16,340.27
2017-06-19,340.64
2017-06-20,339.96
2017-06-21,338.99
2017-06-22,338.71
2017-06-23,338.88
2017-06-26,339.47
2017-06-27,339.85
2017-06-28,339.89
2017-06-29,339.94
2017-06-30,340.08
2017-07-03,340.35
2017-07-04,340.41
2017-07-05,340.43
2017-07-06,339.95
2017-07-07,339.27
2017-07-10,339.41
2017-07-11,339.37
2017-07-12,340.37
2017-07-13,340.55
2017-07-14,341.19
2017-07-17,341.93
2017-07-18,342.37
2017-07-19,342.91
2017-07-20,343.37
2017-07-21,343.3
2017-07-24,343.37
2017-07-25,343.62
2017-07-26,343.93
2017-07-27,343.99
2017-07-28,344.02
2017-07-31,343.76
2017-08-01,344.09
2017-08-02,344.28
2017-08-03,344.05
2017-08-04,343.87
2017-08-07,343.96
2017-08-08,343.65
2017-08-09,342.35
2017-08-10,341.4
2017-08-11,340.94
2017-08-14,341.75
2017-08-15,341.65
2017-08-16,341.97
2017-08-17,341.53
2017-08-18,340.97
2017-08-21,341.04
2017-08-22,341.24
2017-08-23,341.41
2017-08-24,341.88
2017-08-25,342.19
2017-08-28,342.61
2017-08-29,342.47
2017-08-30,342.76
2017-08-31,343.45
2017-09-01,343.55
2017-09-04,343.74
2017-09-05,343.71
2017-09-06,344.08
2017-09-07,344.14
2017-09-08,343.85
2017-09-11,344.05
2017-09-12,344.19
2017-09-13,344.24
2017-09-14,344.46
2017-09-15,344.47
2017-09-18,344.74
2017-09-19,344.98
2017-09-20,345.2
2017-09-21,345.04
2017-09-22,345.13
2017-09-25,345.39
2017-09-26,345.77
2017-09-27,345.7
2017-09-28,345.88
2017-09-29,346.13
2017-09-30,346.19
2017-10-02,346.33
2017-10-03,346.52
2017-10-04,346.55
2017-10-05,346.81
2017-10-06,346.89
2017-10-09,347.08
2017-10-10,347.18
2017-10-11,347.24
2017-10-12,347.0
2017-10-13,347.15
2017-10-16,347.46
2017-10-17,347.86
2017-10-18,348.1
2017-10-19,348.12
2017-10-20,348.23
2017-10-23,348.46
2017-10-24,348.55
2017-10-25,348.05
2017-10-26,348.17
2017-10-27,348.13
2017-10-30,348.02
2017-10-31,348.1
2017-11-01,348.27
2017-11-02,348.13
2017-11-03,348.12
2017-11-06,347.73
2017-11-07,347.15
2017-11-08,345.89
2017-11-09,344.5
2017-11-10,344.38
2017-11-13,344.29
2017-11-14,343.27
2017-11-15,342.3
2017-11-16,344.5
2017-11-17,344.61
2017-11-20,345.03
2017-11-21,345.53
2017-11-22,345.91
2017-11-23,345.97
2017-11-24,346.07
2017-11-27,346.33
2017-11-28,345.98
2017-11-29,346.15
2017-11-30,346.27
2017-12-01,346.33
2017-12-04,346.76
2017-12-05,346.88
2017-12-06,346.51
2017-12-07,346.43
2017-12-08,346.57
2017-12-11,346.87
2017-12-12,347.19
2017-12-13,347.12
2017-12-14,346.86
2017-12-15,346.73
2017-12-18,346.82
2017-12-19,346.7
2017-12-20,346.63
2017-12-21,346.77
2017-12-22,346.78
2017-12-26,346.9
2017-12-27,347.18
2017-12-28,347.47
2017-12-29,347.42
2017-12-31,347.48
2018-01-02,348.01
2018-01-03,349.2
2018-01-04,350.29
2018-01-05,350.61
2018-01-08,350.84
2018-01-09,350.8
2018-01-10,349.87
2018-01-11,350.3
2018-01-12,350.38
2018-01-15,350.57
2018-01-16,350.8
2018-01-17,350.72
2018-01-18,350.47
2018-01-19,350.52
2018-01-22,350.81
2018-01-23,351.25
2018-01-24,351.53
2018-01-25,351.39
2018-01-26,351.51
2018-01-29,351.07
2018-01-30,349.93
2018-01-31,350.33
2018-02-01,349.8
2018-02-02,348.71
2018-02-05,347.91
2018-02-06,346.75
2018-02-07,348.21
2018-02-08,346.33
2018-02-09,343.98
2018-02-12,345.2
2018-02-13,344.29
2018-02-14,344.29
2018-02-15,346.32
2018-02-16,347.44
2018-02-19,347.63
2018-02-20,347.69
2018-02-21,347.57
2018-02-22,346.79
2018-02-23,346.64
2018-02-26,347.71
2018-02-27,347.61
2018-02-28,347.62
2018-03-01,346.75
2018-03-02,345.5
2018-03-05,346.27
2018-03-06,347.1
2018-03-07,346.68
2018-03-08,346.8
2018-03-09,347.05
2018-03-12,347.19
2018-03-13,347.02
2018-03-14,346.65
2018-03-15,346.49
2018-03-16,346.79
2018-03-19,346.32
2018-03-20,346.3
2018-03-21,346.54
2018-03-22,346.05
2018-03-23,345.59
2018-03-26,345.77
2018-03-27,346.07
2018-03-28,345.67
2018-03-29,345.81
2018-03-31,345.88
2018-04-02,345.45
2018-04-03,345.67
2018-04-04,345.79
2018-04-05,347.23
2018-04-06,347.29
2018-04-09,347.74
2018-04-10,348.96
2018-04-11,349.25
2018-04-12,349.93
2018-04-13,350.66
2018-04-16,351.18
2018-04-17,351.74
2018-04-18,351.87
2018-04-19,350.44
2018-04-20,350.15
2018-04-23,349.51
2018-04-24,348.97
2018-04-25,347.85
2018-04-26,348.9
2018-04-27,349.13
2018-04-30,349.15
2018-05-01,348.6
2018-05-02,349.16
2018-05-03,348.75
2018-05-04,348.98
2018-05-07,349.63
2018-05-08,349.54
2018-05-09,349.61
2018-05-10,349.99
2018-05-11,350.2
2018-05-14,350.55
2018-05-15,350.01
2018-05-16,349.82
2018-05-17,349.85
2018-05-18,349.6
2018-05-21,349.75
2018-05-22,350.07
2018-05-23,349.7
2018-05-24,349.86
2018-05-25,349.6
2018-05-28,349.8
2018-05-29,348.84
2018-05-30,349.32
2018-05-31,349.51
2018-06-01,349.85
2018-06-04,350.24
2018-06-05,350.55
2018-06-06,350.89
2018-06-07,351.35
2018-06-08,351.28
2018-06-11,351.8
2018-06-12,352.28
2018-06-13,352.78
2018-06-14,353.19
2018-06-15,353.17
2018-06-18,353.2
2018-06-19,352.85
2018-06-20,353.37
2018-06-21,353.08
2018-06-22,353.15
2018-06-25,352.73
2018-06-26,352.36
2018-06-27,351.98
2018-06-28,350.65
2018-06-29,351.06
2018-06-30,351.12
2018-07-02,350.02
2018-07-03,350.53
2018-07-04,350.6
2018-07-05,350.8
2018-07-06,351.08
2018-07-09,352.05
2018-07-10,352.53
2018-07-11,352.2
2018-07-12,352.65
2018-07-13,352.79
2018-07-16,352.84
2018-07-17,352.9
2018-07-18,353.0
2018-07-19,352.89
2018-07-20,352.98
2018-07-23,353.2
2018-07-24,353.5
2018-07-25,353.57
2018-07-26,354.07
2018-07-27,354.17
2018-07-30,354.31
2018-07-31,354.67
2018-08-01,354.8
2018-08-02,354.82
2018-08-03,355.34
2018-08-06,355.75
2018-08-07,356.54
2018-08-08,356.41
2018-08-09,356.28
2018-08-10,355.68
2018-08-13,355.52
2018-08-14,355.57
2018-08-15,355.11
2018-08-16,355.57
2018-08-17,355.61
2018-08-20,355.93
2018-08-21,356.22
2018-08-22,356.63
2018-08-23,356.77
2018-08-24,356.92
2018-08-27,357.27
2018-08-28,357.29
2018-08-29,357.36
2018-08-30,357.13
2018-08-31,357.0
2018-09-03,357.2
2018-09-04,357.09
2018-09-05,356.69
2018-09-06,356.55
2018-09-07,356.43
2018-09-10,356.78
2018-09-11,357.02
2018-09-12,357.57
2018-09-13,358.19
2018-09-14,358.41
2018-09-17,358.6
2018-09-18,359.0
2018-09-19,358.86
2018-09-20,358.75
2018-09-21,358.85
2018-09-24,358.82
2018-09-25,358.74
2018-09-26,358.96
2018-09-27,359.24
2018-09-28,359.45
2018-09-30,359.58
2018-10-01,360.41
2018-10-02,360.54
2018-10-03,360.58
2018-10-04,358.74
2018-10-05,358.18
2018-10-08,358.38
2018-10-09,357.25
2018-10-10,356.03
2018-10-11,355.99
2018-10-12,356.66
2018-10-15,356.99
2018-10-16,357.63
2018-10-17,357.41
2018-10-18,356.69
2018-10-19,356.39
2018-10-22,356.29
2018-10-23,354.99
2018-10-24,355.18
2018-10-25,354.42
2018-10-26,353.39
2018-10-29,353.74
2018-10-30,352.91
2018-10-31,353.89
2018-11-01,354.14
2018-11-02,354.6
2018-11-05,354.75
2018-11-06,355.24
2018-11-07,356.24
2018-11-08,356.45
2018-11-09,354.68
2018-11-12,354.88
2018-11-13,353.16
2018-11-14,351.93
2018-11-15,350.35
2018-11-16,349.88
2018-11-19,349.5
2018-11-20,348.39
2018-11-21,349.49
2018-11-22,349.56
2018-11-23,348.86
2018-11-26,349.39
2018-11-27,348.67
2018-11-28,350.19
2018-11-29,350.7
2018-11-30,350.8
2018-12-03,352.64
2018-12-04,352.0
2018-12-05,352.07
2018-12-06,349.49
2018-12-07,350.46
2018-12-10,349.42
2018-12-11,350.05
2018-12-12,351.0
2018-12-13,351.02
2018-12-14,350.26
2018-12-17,349.33
2018-12-18,347.65
2018-12-19,346.53
2018-12-20,342.47
2018-12-21,341.21
2018-12-24,340.2
2018-12-26,339.6
2018-12-27,340.16
2018-12-28,341.54
2018-12-31,342.13
2019-01-02,342.37
2019-01-03,342.83
2019-01-04,347.1
2019-01-07,349.9
2019-01-08,351.59
2019-01-09,353.55
2019-01-10,353.27
2019-01-11,353.47
2019-01-14,352.79
2019-01-15,353.34
2019-01-16,354.41
2019-01-17,354.44
2019-01-18,355.89
2019-01-21,356.1
2019-01-22,355.1
2019-01-23,354.98
2019-01-24,354.62
2019-01-25,355.62
2019-01-28,354.93
2019-01-29,355.43
2019-01-30,356.25
2019-01-31,357.82
2019-02-01,358.18
2019-02-04,358.55
2019-02-05,359.96
2019-02-06,360.26
2019-02-07,358.67
2019-02-08,358.34
2019-02-11,358.63
2019-02-12,359.92
2019-02-13,359.96
2019-02-14,359.95
2019-02-15,360.67
2019-02-18,360.88
2019-02-19,360.94
2019-02-20,361.48
2019-02-21,361.62
2019-02-22,361.97
2019-02-25,362.71
2019-02-26,363.08
2019-02-27,363.7
2019-02-28,363.81
2019-03-01,364.03
2019-03-04,364.09
2019-03-05,363.93
2019-03-06,363.43
2019-03-07,362.71
2019-03-08,361.68
2019-03-11,362.42
2019-03-12,363.17
2019-03-13,364.12
2019-03-14,364.39
2019-03-15,364.78
2019-03-18,364.99
2019-03-19,365.39
2019-03-20,365.49
2019-03-21,366.18
2019-03-22,365.5
2019-03-25,365.0
2019-03-26,365.77
2019-03-27,365.82
2019-03-28,366.1
2019-03-29,366.94
2019-03-31,367.01
2019-04-01,367.78
2019-04-02,367.89
2019-04-03,368.42
2019-04-04,368.53
2019-04-05,369.11
2019-04-08,369.47
2019-04-09,369.45
2019-04-10,369.85
2019-04-11,370.58
2019-04-12,371.54
2019-04-15,371.59
2019-04-16,371.81
2019-04-17,371.52
2019-04-18,371.29
2019-04-22,371.21
2019-04-23,371.72
2019-04-24,372.02
2019-04-25,371.73
2019-04-26,371.9
2019-04-29,372.25
2019-04-30,372.56
2019-05-01,372.79
2019-05-02,371.88
2019-05-03,372.49
2019-05-06,371.91
2019-05-07,371.66
2019-05-08,371.69
2019-05-09,370.57
2019-05-10,370.53
2019-05-13,368.94
2019-05-14,369.64
2019-05-15,369.32
2019-05-16,370.22
2019-05-17,370.24
2019-05-20,370.52
2019-05-21,371.19
2019-05-22,370.77
2019-05-23,369.43
2019-05-24,369.68
2019-05-27,369.89
2019-05-28,369.94
2019-05-29,368.44
2019-05-30,368.84
2019-05-31,367.29
2019-06-03,367.13
2019-06-04,368.67
2019-06-05,369.32
2019-06-06,369.68
2019-06-07,370.96
2019-06-10,372.37
2019-06-11,372.49
2019-06-12,371.83
2019-06-13,372.0
2019-06-14,371.78
2019-06-17,371.77
2019-06-18,373.03
2019-06-19,373.71
2019-06-20,375.76
2019-06-21,375.97
2019-06-24,376.15
2019-06-25,375.56
2019-06-26,375.48
2019-06-27,375.33
2019-06-28,375.74
2019-06-30,375.88
2019-07-01,376.67
2019-07-02,376.61
2019-07-03,376.93
2019-07-04,377.0
2019-07-05,376.87
2019-07-08,376.71
2019-07-09,376.12
2019-07-10,376.9
2019-07-11,376.62
2019-07-12,376.76
2019-07-15,377.16
2019-07-16,377.3
2019-07-17,376.86
2019-07-18,375.63
2019-07-19,375.63
2019-07-22,375.99
2019-07-23,376.5
2019-07-24,377.16
2019-07-25,377.33
2019-07-26,377.94
2019-07-29,377.97
2019-07-30,377.57
2019-07-31,378.08
2019-08-01,377.24
2019-08-02,375.95
2019-08-05,372.92
2019-08-06,373.65
2019-08-07,372.47
2019-08-08,374.38
2019-08-09,374.47
2019-08-12,374.26
2019-08-13,375.04
2019-08-14,372.97
2019-08-15,372.96
2019-08-16,373.65
2019-08-19,374.81
2019-08-20,375.3
2019-08-21,376.71
2019-08-22,377.39
2019-08-23,376.8
2019-08-26,377.06
2019-08-27,377.62
2019-08-28,377.94
2019-08-29,378.7
2019-08-30,378.82
2019-08-31,378.83
2019-09-02,378.97
2019-09-03,378.13
2019-09-04,378.73
2019-09-05,379.63
2019-09-06,379.97
2019-09-09,380.61
2019-09-10,381.23
2019-09-11,381.16
2019-09-12,381.4
2019-09-13,381.45
2019-09-16,382.93
2019-09-17,382.98
2019-09-18,382.84
2019-09-19,383.23
2019-09-20,383.12
2019-09-23,383.16
2019-09-24,382.83
2019-09-25,381.79
2019-09-26,381.41
2019-09-27,380.89
2019-09-30,380.48
2019-10-01,380.22
2019-10-02,378.58
2019-10-03,377.79
2019-10-04,378.26
2019-10-07,378.59
2019-10-08,377.77
2019-10-09,378.2
2019-10-10,378.54
2019-10-11,379.4
2019-10-14,379.61
2019-10-15,380.1
2019-10-16,380.49
2019-10-17,380.63
2019-10-18,380.7
2019-10-21,380.95
2019-10-22,381.11
2019-10-23,381.29
2019-10-24,381.45
2019-10-25,381.89
2019-10-28,382.1
2019-10-29,381.94
2019-10-30,381.4
2019-10-31,380.68
2019-11-01,381.26
2019-11-04,382.39
2019-11-05,382.29
2019-11-06,382.04
2019-11-07,382.36
2019-11-08,382.1
2019-11-11,382.31
2019-11-12,382.44
2019-11-13,382.18
2019-11-14,382.21
2019-11-15,382.44
2019-11-18,382.52
2019-11-19,382.17
2019-11-20,381.49
2019-11-21,381.26
2019-11-22,381.51
2019-11-25,382.35
2019-11-26,382.84
2019-11-27,383.14
2019-11-29,383.16
2019-11-30,383.23
2019-12-02,382.91
2019-12-03,382.52
2019-12-04,383.46
2019-12-05,383.77
2019-12-06,384.58
2019-12-09,384.79
2019-12-10,385.31
2019-12-11,385.67
2019-12-12,386.66
2019-12-13,387.51
2019-12-16,388.24
2019-12-17,389.05
2019-12-18,390.11
2019-12-19,390.33
2019-12-20,390.52
2019-12-23,390.66
2019-12-24,390.74
2019-12-26,391.0
2019-12-27,391.09
2019-12-30,391.22
2019-12-31,391.26
2020-01-02,391.73
2020-01-03,391.94
2020-01-06,392.31
2020-01-07,392.45
2020-01-08,392.52
2020-01-09,392.67
2020-01-10,392.92
2020-01-13,393.22
2020-01-14,393.45
2020-01-15,393.58
2020-01-16,393.59
2020-01-17,393.56
2020-01-20,393.77
2020-01-21,393.45
2020-01-22,393.32
2020-01-23,392.35
2020-01-24,391.58
2020-01-27,389.12
2020-01-28,390.53
2020-01-29,391.0
2020-01-30,390.16
2020-01-31,390.11
2020-02-03,390.32
2020-02-04,391.0
2020-02-05,391.93
2020-02-06,392.5
2020-02-07,392.26
2020-02-10,392.29
2020-02-11,394.56
2020-02-12,395.03
2020-02-13,395.28
2020-02-14,395.5
2020-02-17,395.71
2020-02-18,395.41
2020-02-19,395.76
2020-02-20,395.72
2020-02-21,395.54
2020-02-24,392.64
2020-02-25,391.57
2020-02-26,390.68
2020-02-27,387.12
2020-02-28,384.22
2020-02-29,384.36
2020-03-02,386.12
2020-03-03,388.51
2020-03-04,390.54
2020-03-05,387.8
2020-03-06,381.75
2020-03-09,366.39
2020-03-10,367.77
2020-03-11,363.52
2020-03-12,351.04
2020-03-13,352.79
2020-03-16,339.15
2020-03-17,336.21
2020-03-18,324.32
2020-03-19,316.15
2020-03-20,314.3
2020-03-23,306.65
2020-03-24,309.98
2020-03-25,315.47
2020-03-26,326.87
2020-03-27,331.45
2020-03-30,334.43
2020-03-31,336.13
2020-04-01,330.91
2020-04-02,329.32
2020-04-03,326.54
2020-04-06,327.55
2020-04-07,331.85
2020-04-08,332.97
2020-04-09,343.81
2020-04-13,348.59
2020-04-14,352.25
2020-04-15,350.2
2020-04-16,350.32
2020-04-17,352.78
2020-04-20,351.34
2020-04-21,346.33
2020-04-22,346.14
2020-04-23,345.75
2020-04-24,343.44
2020-04-27,343.48
2020-04-28,344.03
2020-04-29,345.87
2020-04-30,347.26
2020-05-01,346.45
2020-05-04,345.91
2020-05-05,347.97
2020-05-06,348.8
2020-05-07,349.7
2020-05-08,351.02
2020-05-11,351.1
2020-05-12,352.65
2020-05-13,351.28
2020-05-14,348.79
2020-05-15,348.65
2020-05-18,352.86
2020-05-19,353.94
2020-05-20,356.71
2020-05-21,358.47
2020-05-22,358.98
2020-05-25,359.18
2020-05-26,363.2
2020-05-27,364.94
2020-05-28,366.72
2020-05-29,366.28
2020-05-31,366.35
2020-06-01,367.44
2020-06-02,370.35
2020-06-03,373.73
2020-06-04,373.96
2020-06-05,378.08
2020-06-08,378.76
2020-06-09,377.1
2020-06-10,375.96
2020-06-11,370.44
2020-06-12,371.52
2020-06-15,371.06
2020-06-16,375.87
2020-06-17,375.64
2020-06-18,374.09
2020-06-19,373.72
2020-06-22,373.62
2020-06-23,373.59
2020-06-24,371.38
2020-06-25,370.02
2020-06-26,368.73
2020-06-29,366.94
2020-06-30,366.76
2020-07-01,368.08
2020-07-02,369.92
2020-07-03,369.98
2020-07-06,371.92
2020-07-07,372.05
2020-07-08,371.96
2020-07-09,371.24
2020-07-10,370.97
2020-07-13,372.35
2020-07-14,371.87
2020-07-15,374.22
2020-07-16,374.58
2020-07-17,375.38
2020-07-20,377.01
2020-07-21,379.52
2020-07-22,380.28
2020-07-23,380.63
2020-07-24,380.68
2020-07-27,381.28
2020-07-28,381.35
2020-07-29,382.66
2020-07-30,383.26
2020-07-31,383.55
2020-08-03,384.64
2020-08-04,384.35
2020-08-05,385.43
2020-08-06,385.3
2020-08-07,385.16
2020-08-10,385.19
2020-08-11,385.75
2020-08-12,385.23
2020-08-13,384.6
2020-08-14,383.76
2020-08-17,383.83
2020-08-18,384.33
2020-08-19,384.39
2020-08-20,384.12
2020-08-21,384.27
2020-08-24,385.3
2020-08-25,386.21
2020-08-26,386.31
2020-08-27,386.73
2020-08-28,387.05
2020-08-31,387.14
2020-09-01,387.7
2020-09-02,388.44
2020-09-03,387.76
2020-09-04,386.48
2020-09-07,386.68
2020-09-08,385.46
2020-09-09,386.16
2020-09-10,386.3
2020-09-11,386.06
2020-09-14,386.49
2020-09-15,386.86
2020-09-16,387.13
2020-09-17,386.67
2020-09-18,386.42
2020-09-21,383.77
2020-09-22,383.19
2020-09-23,382.7
2020-09-24,380.77
2020-09-25,380.7
2020-09-28,382.09
2020-09-29,382.41
2020-09-30,383.65
2020-10-01,384.43
2020-10-02,384.29
2020-10-05,385.96
2020-10-06,387.31
2020-10-07,387.72
2020-10-08,388.55
2020-10-09,389.16
2020-10-12,389.36
2020-10-13,389.91
2020-10-14,389.7
2020-10-15,388.54
2020-10-16,389.17
2020-10-19,389.59
2020-10-20,389.68
2020-10-21,389.56
2020-10-22,389.62
2020-10-23,389.92
2020-10-26,388.6
2020-10-27,388.19
2020-10-28,385.59
2020-10-29,385.66
2020-10-30,385.49
2020-10-31,385.5
2020-11-02,386.42
2020-11-03,387.84
2020-11-04,390.84
2020-11-05,393.41
2020-11-06,392.93
2020-11-09,397.5
2020-11-10,396.41
2020-11-11,396.48
2020-11-12,394.56
2020-11-13,394.58
2020-11-16,395.89
2020-11-17,396.16
2020-11-18,396.76
2020-11-19,396.52
2020-11-20,396.43
2020-11-23,397.06
2020-11-24,398.57
2020-11-25,398.39
2020-11-26,398.46
2020-11-27,398.43
2020-11-30,398.79
2020-12-01,399.72
2020-12-02,400.09
2020-12-03,401.21
2020-12-04,402.02
2020-12-07,402.51
2020-12-08,402.7
2020-12-09,402.39
2020-12-10,402.31
2020-12-11,402.16
2020-12-14,402.62
2020-12-15,402.73
2020-12-16,402.86
2020-12-17,403.15
2020-12-18,403.34
2020-12-21,402.36
2020-12-22,402.89
2020-12-23,403.3
2020-12-24,403.42
2020-12-28,405.0
2020-12-29,405.16
2020-12-30,405.32
2020-12-31,405.58
2021-01-04,405.41
2021-01-05,405.39
2021-01-06,405.96
2021-01-07,406.1
2021-01-08,406.26
2021-01-11,405.83
2021-01-12,405.43
2021-01-13,405.9
2021-01-14,406.56
2021-01-15,406.6
2021-01-18,406.8
2021-01-19,407.03
2021-01-20,407.59
2021-01-21,407.59
2021-01-22,406.89
2021-01-25,406.98
2021-01-26,407.11
2021-01-27,406.23
2021-01-28,406.78
2021-01-29,406.39
2021-01-31,406.46
2021-02-01,406.68
2021-02-02,407.1
2021-02-03,407.74
2021-02-04,408.29
2021-02-05,408.85
2021-02-08,409.3
2021-02-09,409.55
2021-02-10,409.84
2021-02-11,409.91
2021-02-12,409.85
2021-02-15,410.05
2021-02-16,410.02
2021-02-17,409.89
2021-02-18,409.68
2021-02-19,409.86
2021-02-22,409.6
2021-02-23,409.33
2021-02-24,409.54
2021-02-25,408.79
2021-02-26,407.92
2021-02-28,408.18
2021-03-01,409.05
2021-03-02,409.46
2021-03-03,409.24
2021-03-04,408.53
2021-03-05,407.65
2021-03-08,407.57
2021-03-09,407.36
2021-03-10,407.44
2021-03-11,408.87
